round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,third_neuron,fourth_neuron,fifth_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
11,1.717599630355835,0.5120664834976196,0.6955961585044861,0.5,1000,500,250,250,250,elu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.17398123443126678,0.9826790690422058,17420265472.0,0.6785499453544617,1000,1000,500,500,500,elu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.7327809929847717,0.49251577258110046,0.7051121592521667,0.5059499740600586,1000,500,250,100,250,elu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7531622052192688,0.48571616411209106,0.6947781443595886,0.5,1000,1000,250,500,250,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6968141198158264,0.469792902469635,0.6931492686271667,0.5,500,500,250,100,100,relu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,13.471981048583984,0.5025062561035156,12.663839340209961,0.5,500,500,500,500,250,elu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,1.112140417098999,0.43808460235595703,0.6943974494934082,0.5,1000,500,500,100,100,relu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,27.409191131591797,0.48349884152412415,19.580543518066406,0.5,1000,500,250,100,500,elu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6988849639892578,0.46735572814941406,0.6962512135505676,0.5,1000,500,500,100,250,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,152.50762939453125,0.4714951515197754,0.6932673454284668,0.5,500,500,500,250,500,relu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7072229981422424,0.4820070266723633,0.6932491064071655,0.5,1000,1000,500,100,250,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.8125042915344238,0.4583199918270111,0.7252815961837769,0.5,500,500,250,250,250,elu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7069729566574097,0.5120382308959961,0.6931719779968262,0.5,500,500,500,500,100,elu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6934511661529541,0.46265411376953125,5.202292022181888e+16,0.4950000047683716,1000,500,250,250,250,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6943332552909851,0.464830607175827,0.6931920051574707,0.5,1000,500,500,100,100,relu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.31401315331459045,0.9609015583992004,9677778944.0,0.691100001335144,500,500,250,250,250,elu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
27,0.024774398654699326,0.9996702075004578,3.6901328563690186,0.6708500385284424,500,1000,250,500,250,elu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7251484990119934,0.4691773056983948,0.6946027278900146,0.5,500,500,500,500,100,elu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.6046457886695862,0.6397321224212646,0.8545024394989014,0.5683500170707703,500,1000,500,100,500,relu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,25.651273727416992,0.47536447644233704,0.694029688835144,0.5,500,1000,500,500,250,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.0676968097686768,0.5011809468269348,0.6985980868339539,0.5,500,500,250,500,100,elu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.015178591012954712,0.9998963475227356,695062626304.0,0.6746500134468079,1000,500,500,500,500,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,56.269065856933594,0.482886403799057,0.6932525634765625,0.5,500,1000,250,100,250,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,37.120277404785156,0.46504107117652893,2.41208553314209,0.5,1000,500,500,250,500,elu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.6829683780670166,0.578300416469574,1.5786916017532349,0.5347499847412109,500,1000,250,100,500,relu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.08312198519706726,0.9958418011665344,2.700470209121704,0.6743000745773315,500,500,500,100,100,elu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.05592507869005203,0.9978894591331482,2.977389335632324,0.6685000658035278,1000,500,500,250,100,relu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.6899297833442688,0.7892162203788757,0.7597274780273438,0.6415499448776245,500,500,500,500,250,relu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.07134395092725754,0.9959202408790588,158086971392.0,0.6796000003814697,1000,500,500,100,100,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.7041937112808228,0.4866269826889038,0.6932082176208496,0.5,1000,1000,250,250,100,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.7164848446846008,0.5200595259666443,0.6908918619155884,0.5049999952316284,500,500,500,100,250,relu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.16339680552482605,0.9842274188995361,129881376.0,0.6649500727653503,500,1000,500,100,250,elu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.8163124322891235,0.5129616260528564,0.6938292980194092,0.5,500,500,250,250,100,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,2.9085280895233154,0.5090388655662537,1.111819863319397,0.5,1000,500,500,100,100,elu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.670130729675293,0.562031626701355,0.8170979022979736,0.5097000002861023,1000,500,250,100,500,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.35896751284599304,0.9154747128486633,1.3265548944473267,0.6581000089645386,500,500,500,250,100,relu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,16496.72265625,0.4951036870479584,0.913693368434906,0.5,500,1000,250,100,500,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
31,0.04329626262187958,0.9988662004470825,2.0332655906677246,0.6861499547958374,1000,1000,250,250,250,elu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.04538591951131821,0.9975314736366272,271016148992.0,0.6773999929428101,1000,1000,500,250,100,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6962831020355225,0.47739335894584656,0.6935959458351135,0.5,1000,1000,500,100,100,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7254747152328491,0.5176317691802979,0.7200303673744202,0.5,1000,1000,250,100,500,elu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.12083708494901657,0.989284098148346,107800887296.0,0.6953499913215637,1000,500,250,100,100,relu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.21471953392028809,0.9774528741836548,2.439398765563965,0.671999990940094,500,500,250,250,250,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7185496687889099,0.46159884333610535,0.7097325325012207,0.5,1000,1000,250,250,100,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
28,0.5699631571769714,0.8984491229057312,3.1545848846435547,0.7016500234603882,500,500,250,500,500,relu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.7060189843177795,0.4719945192337036,0.6931482553482056,0.5,500,1000,250,250,500,relu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.3006681203842163,0.9640015363693237,9068916736.0,0.6714500188827515,500,500,250,250,250,elu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.03538928180932999,0.9982160925865173,184027774976.0,0.6999000310897827,500,1000,500,250,500,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.5489574670791626,0.7300551533699036,0.9470447301864624,0.5855499505996704,1000,500,500,500,500,relu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,18781.85546875,0.45463281869888306,0.6963760852813721,0.5,1000,500,500,250,500,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,8.828299522399902,0.4782978594303131,0.693574845790863,0.5,500,500,250,250,100,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7863489389419556,0.5000847578048706,0.7844248414039612,0.5,1000,1000,500,250,500,elu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6932559609413147,0.457842618227005,0.6931800246238708,0.5,1000,500,500,500,250,relu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.027163637802004814,0.9996607303619385,3.1594433784484863,0.6738000512123108,500,500,500,500,100,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.15715822577476501,0.9846861362457275,2.8382985591888428,0.640250027179718,500,1000,250,100,500,elu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.7095182538032532,0.5094534754753113,0.6956716179847717,0.5,1000,500,250,250,100,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
29,0.000271181866992265,0.9999999403953552,5.057954788208008,0.6757000088691711,500,500,250,100,250,relu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.13714398443698883,0.988043487071991,2444292608.0,0.6196500062942505,500,500,250,500,100,elu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
28,0.008741216734051704,0.999962329864502,5636978176.0,0.6648000478744507,500,1000,250,500,250,elu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.693128228187561,0.491400808095932,0.6935857534408569,0.5,1000,500,500,100,500,relu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,39347.46484375,0.5169219970703125,0.7169069051742554,0.5,1000,1000,250,500,500,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.7223228216171265,0.4983856678009033,0.6931580901145935,0.5,500,500,250,500,250,relu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,79.14511108398438,0.4592464864253998,0.6933066844940186,0.5,1000,1000,500,250,250,relu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
25,0.0722861960530281,0.9967179894447327,2.4423329830169678,0.6847999691963196,500,500,250,250,100,elu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.787257969379425,0.5790132880210876,0.6791946887969971,0.5547000169754028,1000,500,250,250,500,relu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,43.441314697265625,0.5072486996650696,0.6899312734603882,0.5049999952316284,500,1000,250,250,100,relu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,6.43975830078125,0.4987374246120453,5.867579936981201,0.5,1000,1000,250,100,100,elu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6341360211372375,0.6190444827079773,0.7237415313720703,0.5870000720024109,1000,1000,250,100,250,elu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,10.830619812011719,0.5214634537696838,1.3702152967453003,0.5,500,500,500,100,500,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.4950718879699707,0.47126275300979614,0.7033663988113403,0.5,1000,1000,500,500,100,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.1677044928073883,0.9841238856315613,5610013184.0,0.651199996471405,500,1000,500,100,100,elu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,452.54425048828125,0.4980810284614563,0.6937952637672424,0.5,1000,1000,250,250,250,relu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.1306208372116089,0.51131272315979,0.6965107917785645,0.5,1000,1000,250,500,100,elu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.728552520275116,0.49947237968444824,0.6937891244888306,0.5,500,1000,500,100,250,elu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7211743593215942,0.49409550428390503,0.6991554498672485,0.5,1000,1000,500,500,500,elu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.000261503184447065,1.0,353222721536.0,0.6704499125480652,500,500,250,100,100,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.9848565459251404,0.5603073835372925,0.8792665600776672,0.5309500098228455,500,500,500,500,500,relu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6937242150306702,0.49649184942245483,0.6933820247650146,0.5,1000,1000,500,100,100,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,16.46965789794922,0.5,15.394383430480957,0.5,500,500,250,250,500,elu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,8.460455894470215,0.48951637744903564,0.6954677700996399,0.5,1000,1000,500,100,100,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.6937220692634583,0.46197888255119324,0.6932081580162048,0.5,500,500,500,500,500,relu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,23.42811393737793,0.5259420871734619,7.974271774291992,0.5,1000,1000,500,100,250,elu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.15741994976997375,0.9844189882278442,2.159238815307617,0.6789500117301941,1000,500,500,250,100,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.7030211091041565,0.47106802463531494,0.6931912899017334,0.5,1000,1000,250,250,250,relu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6984604597091675,0.4682508111000061,0.6931725144386292,0.5,1000,500,250,250,100,relu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.3035167157649994,0.9522961974143982,2.1718459129333496,0.6812500357627869,1000,500,500,250,250,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.5886332988739014,0.6986482739448547,2.0325052738189697,0.6279500126838684,500,1000,250,100,100,elu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.21420259773731232,0.9730435609817505,1.9090089797973633,0.707349956035614,1000,1000,500,100,250,elu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
22,0.16869869828224182,0.9889824986457825,5069229056.0,0.6964499950408936,500,1000,250,100,100,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.00025203940458595753,1.0,6.7857513427734375,0.6828499436378479,500,500,500,500,100,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.21330489218235016,0.9769379496574402,1.513390064239502,0.6952500343322754,1000,500,500,500,500,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.14592063426971436,0.9871169328689575,1.904105544090271,0.6826499700546265,500,500,250,250,100,elu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
25,0.005692421458661556,0.9999999403953552,2.946329355239868,0.6757500171661377,500,1000,500,100,100,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.1342320442199707,0.9891176223754883,23598166016.0,0.6769500374794006,1000,1000,250,500,500,elu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,28257.458984375,0.49241212010383606,5.590521335601807,0.5,500,1000,500,100,500,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.9351722598075867,0.5227511525154114,0.6933329105377197,0.5,500,1000,250,500,100,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,3.8102176189422607,0.5018782019615173,3.4044406414031982,0.5,1000,500,250,500,100,elu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.4392068088054657,0.8126487731933594,1.1993769407272339,0.6474499702453613,500,500,500,100,250,elu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
20,0.5528163909912109,0.7532050609588623,0.6810417175292969,0.6447001099586487,1000,500,250,100,100,elu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6922910213470459,0.5012154579162598,0.6931701898574829,0.5,500,500,500,100,250,relu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
33,0.021956713870167732,0.9998366832733154,73527328768.0,0.6720000505447388,1000,500,250,250,250,relu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.1265212297439575,0.4987280070781708,0.6938267350196838,0.5,1000,1000,250,250,100,elu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.0014664592454209924,1.0,5.216192722320557,0.683899998664856,500,1000,250,100,250,relu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.725300669670105,0.4712156653404236,0.7092847228050232,0.5,1000,500,250,500,500,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,6.317831993103027,0.5012531280517578,5.947736740112305,0.5,1000,500,500,250,100,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
20,0.14738495647907257,0.991849958896637,153997606912.0,0.6657499670982361,500,1000,500,500,250,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,3998.644775390625,0.4901477098464966,0.6943889856338501,0.5,1000,500,500,250,100,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.06295274198055267,0.9969033002853394,260971544576.0,0.6656000018119812,500,500,500,250,250,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
22,0.00031550589483231306,1.0,78610448384.0,0.6741999983787537,500,1000,250,100,500,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.6939584612846375,0.49032360315322876,0.6931506395339966,0.5,500,500,500,500,100,relu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.2355959713459015,0.9544286131858826,2.4013822078704834,0.6929999589920044,1000,500,500,100,100,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1058.91162109375,0.5042493343353271,0.6934455037117004,0.5,1000,1000,500,500,250,relu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6931531429290771,0.5099433660507202,0.6933678388595581,0.5,500,1000,500,500,100,relu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.7127130031585693,0.5150156021118164,0.6940971612930298,0.5,1000,1000,500,100,500,elu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,270.0069274902344,0.4926476776599884,0.6941032409667969,0.5,500,1000,500,250,250,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.1016298159956932,0.9920289516448975,2.129042863845825,0.7113000154495239,500,500,250,250,250,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6927825808525085,0.5254772305488586,0.693148672580719,0.5,500,500,250,100,500,relu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.01713860034942627,0.9998334646224976,4.360877513885498,0.6733999848365784,1000,500,250,500,100,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.038519129157066345,0.9989824295043945,3.636032819747925,0.6658000349998474,1000,500,250,250,500,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.829544186592102,0.47709500789642334,0.7411667108535767,0.5,500,500,250,100,100,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.21125392615795135,0.9742558002471924,1.9193196296691895,0.6340499520301819,500,1000,500,250,100,elu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6980617642402649,0.49470481276512146,0.6989688873291016,0.5,500,500,500,500,500,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,2.020137071609497,0.5040735006332397,0.6943417191505432,0.5,500,500,500,250,100,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,841.6133422851562,0.5,16.857120513916016,0.5,1000,1000,500,500,500,elu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.9083845615386963,0.48503464460372925,0.6931474208831787,0.5,1000,500,250,500,100,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7589230537414551,0.5646854639053345,0.7464632391929626,0.5148999094963074,1000,500,250,500,250,elu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6948527693748474,0.5069848895072937,4.011640548706055,0.4950000047683716,1000,500,500,500,250,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
26,0.03263193741440773,0.9971420168876648,86789234688.0,0.7027000188827515,1000,500,500,250,100,relu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,1.6832270622253418,0.49649813771247864,0.6934307217597961,0.5,1000,500,500,250,500,elu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,60.558414459228516,0.5109421610832214,0.6981591582298279,0.5,500,500,250,250,100,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.7021158337593079,0.5310739278793335,0.7125255465507507,0.5,500,1000,500,100,500,relu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.9468023777008057,0.5040232539176941,0.8759186267852783,0.5,500,1000,250,500,500,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
24,9.733145998325199e-05,1.0,6.275333404541016,0.6694999933242798,1000,500,250,250,100,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
