round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
21,0.0002619551960378885,1.0,18581475557376.0,0.7881000638008118,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.05222456157207489,0.9974021315574646,78879381258240.0,0.7638000249862671,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.176909938454628,0.983519971370697,134363538784256.0,0.7463500499725342,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
38,0.00010175476927543059,1.0,102969894764544.0,0.7921499609947205,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.0002993935195263475,1.0,160592501407744.0,0.809499979019165,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0010267655597999692,0.9999999403953552,37238490529792.0,0.7990999817848206,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.0017011368181556463,1.0,117292092358656.0,0.7915000319480896,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.012597857043147087,0.9999211430549622,320820232585216.0,0.7761000394821167,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
29,0.0002786645491141826,1.0,155751066632192.0,0.8075000047683716,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.001987959025427699,1.0,14339312451584.0,0.8022500276565552,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.07568017393350601,0.9966478943824768,65226896572416.0,0.7563499808311462,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.0006788276950828731,1.0,127685342789632.0,0.8044499754905701,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
17,0.0005153664387762547,1.0,71756580651008.0,0.8113999366760254,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
29,0.00021379518148023635,1.0,265353984737280.0,0.8127500414848328,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
28,0.0005312883295118809,1.0,152694408871936.0,0.7915999889373779,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.0316854864358902,0.9983207583427429,63536000663552.0,0.7824500799179077,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.021683886647224426,0.9997222423553467,50571784486912.0,0.7562999725341797,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
23,0.00018296504276804626,1.0,19789206519808.0,0.7964999675750732,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.015101638622581959,0.9999810457229614,132612215537664.0,0.760450005531311,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.00033022635034285486,1.0,91017176940544.0,0.8028498888015747,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0008765171514824033,0.9999999403953552,290174835621888.0,0.7797499895095825,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.0006148179527372122,1.0,74076097871872.0,0.8028499484062195,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0025973457377403975,1.0,122137167790080.0,0.7911499738693237,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.0007873765425756574,1.0,6812623437824.0,0.779650092124939,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
25,0.0002851433528121561,1.0,46062047854592.0,0.8092000484466553,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
23,0.00011372295557521284,1.0,14866685362176.0,0.7872499823570251,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.03680472448468208,0.9980114698410034,122015725912064.0,0.7193500399589539,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
18,0.0004109973378945142,1.0,263873428979712.0,0.7920500040054321,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
11,0.0019439304014667869,1.0,299860691517440.0,0.7937999963760376,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
