round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
13,0.0008316884050145745,1.0,1.5029395818710327,0.7656499743461609,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
18,0.0009226564434356987,1.0,2.053795576095581,0.7642999887466431,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
21,0.0002675843716133386,1.0,1.6092833280563354,0.7645000219345093,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.05511024221777916,0.9972519278526306,2.2772459983825684,0.7211999893188477,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.1416187435388565,0.9880088567733765,1.8664337396621704,0.7134000062942505,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0006420765421353281,0.9999999403953552,1.5030406713485718,0.7617000341415405,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
20,0.0001482815423514694,1.0,1.8601402044296265,0.7638000249862671,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
15,0.0004911749274469912,1.0,1.4195691347122192,0.7781999707221985,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.0006280707893893123,1.0,1.4949570894241333,0.7430999875068665,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0009436626569367945,1.0,1.4649182558059692,0.7528000473976135,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0005366519326344132,1.0,1.8923671245574951,0.7280499935150146,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.00027858177782036364,1.0,1.6026989221572876,0.7633000016212463,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.10708165913820267,0.9930151700973511,1.5928856134414673,0.7353000044822693,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.001029327162541449,1.0,1.4780497550964355,0.7541499733924866,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0009790066396817565,1.0,1.595503807067871,0.7481000423431396,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0008391531882807612,1.0,1.9078292846679688,0.7447999715805054,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0011653905967250466,1.0,1.3411608934402466,0.7611500024795532,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0005533536314032972,1.0,1.785133719444275,0.7502999901771545,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0668981671333313,0.9969127178192139,1.3962924480438232,0.756850004196167,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.0023814584128558636,1.0,2.7736761569976807,0.7348499894142151,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.0008237991714850068,0.9999999403953552,1.5421764850616455,0.7591500282287598,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
18,0.0002230125101050362,1.0,1.7469161748886108,0.7615000009536743,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0011183333117514849,0.9999999403953552,1.4616708755493164,0.7548999786376953,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
11,0.0014754928415641189,1.0,1.4546834230422974,0.7570500373840332,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
25,0.0003041999589186162,1.0,1.6753300428390503,0.7541500329971313,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.00048347131814807653,1.0,1.583829641342163,0.7709999680519104,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
24,0.00039095900137908757,1.0,1.4120599031448364,0.771899938583374,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
18,0.01156657189130783,0.9999999403953552,1.8282172679901123,0.7696499824523926,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0008336498867720366,1.0,1.473577857017517,0.7675999999046326,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
