round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
14,0.012999632395803928,0.9997424483299255,1.6572506427764893,0.6905999183654785,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
11,0.005072598345577717,1.0,1.4908089637756348,0.6776999831199646,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
13,0.02711915597319603,0.9982789754867554,1.9000855684280396,0.6764000058174133,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
17,0.001517095952294767,1.0,1.7914329767227173,0.6755998730659485,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
14,0.09070432186126709,0.9943310618400574,2.698305368423462,0.6343500018119812,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
14,0.0013948226114735007,1.0,2.1247446537017822,0.6624000072479248,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
15,0.014965500682592392,0.9999120831489563,1.6134042739868164,0.6720499992370605,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
17,0.004059388767927885,1.0,1.8413786888122559,0.6741999983787537,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
15,0.06806892156600952,0.9965891242027283,1.8612170219421387,0.649649977684021,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
11,0.012717184610664845,0.9999685883522034,1.8883885145187378,0.6693500280380249,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
15,0.022465383633971214,0.9984704852104187,2.4277451038360596,0.6418500542640686,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
14,0.0035004648379981518,1.0,2.1225576400756836,0.6368999481201172,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
25,0.0008297795429825783,1.0,2.1174707412719727,0.6728999614715576,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
12,0.007091818377375603,1.0,1.3737813234329224,0.6935999989509583,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
12,0.08279665559530258,0.9933763742446899,1.9780775308609009,0.6653000116348267,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
16,0.05128312110900879,0.9976382851600647,1.7096738815307617,0.6730499863624573,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
17,0.0018188012763857841,0.9999999403953552,1.9335559606552124,0.6711999773979187,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
14,0.017303816974163055,0.999864935874939,1.7335964441299438,0.680150032043457,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
12,0.13993610441684723,0.9901571869850159,2.0126876831054688,0.668999969959259,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
25,0.00047090568114072084,0.9999999403953552,2.4300169944763184,0.6830000281333923,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad37e0b40f0>
