round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
26,0.0001361784088658169,1.0,1.551082968711853,0.7767999768257141,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0008760824566707015,1.0,1.4122700691223145,0.7639999985694885,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.00015590392285957932,1.0,1.654698133468628,0.7916500568389893,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
24,0.00034504919312894344,1.0,1.5866115093231201,0.7640500068664551,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0009560806211084127,1.0,1.3282716274261475,0.7783000469207764,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0007198569946922362,0.9999999403953552,1.912244439125061,0.757099986076355,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
23,0.00017168201156891882,1.0,1.657332420349121,0.757349967956543,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.0006641684449277818,0.9999999403953552,2.0930235385894775,0.7389499545097351,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.0011740109184756875,1.0,1.8550806045532227,0.7547000050544739,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.00034629504079930484,1.0,1.5700492858886719,0.7530999779701233,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.0008974437369033694,1.0,1.2801846265792847,0.7683000564575195,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
37,9.72427151282318e-05,1.0,1.7378036975860596,0.7685500383377075,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0008015271741896868,1.0,1.483983039855957,0.7578999996185303,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
17,0.004118284676223993,1.0,2.0137405395507812,0.7374500036239624,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.000839821295812726,1.0,1.4137749671936035,0.7643500566482544,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0006693786708638072,0.9999999403953552,1.4856667518615723,0.7528999447822571,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.0009270157897844911,1.0,1.3077856302261353,0.7617499828338623,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.0016937477048486471,1.0,1.266563057899475,0.7667499780654907,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.0004023326328024268,1.0,1.6326860189437866,0.7711499929428101,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.0002821872185450047,1.0,2.4460394382476807,0.7300500273704529,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.0007966316770762205,0.9999999403953552,1.3373881578445435,0.7636500597000122,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
25,0.0003015031397808343,1.0,1.8338714838027954,0.7536999583244324,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.0006271719466894865,0.9999999403953552,1.312393069267273,0.7735999822616577,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.014181851409375668,0.9999497532844543,1.5892261266708374,0.7613500356674194,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.0017461944371461868,0.9999999403953552,2.202749013900757,0.7201499342918396,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
17,0.0005081660347059369,1.0,1.2901920080184937,0.773650050163269,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.00029545603320002556,1.0,1.5925029516220093,0.7586999535560608,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0007690177881158888,1.0,1.3665776252746582,0.7670999765396118,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.001396623789332807,0.9999999403953552,1.5743788480758667,0.7514500617980957,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
