round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
14,0.00037082124617882073,1.0,1.3123526573181152,0.7825500965118408,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.0007550905575044453,1.0,1.0606167316436768,0.7903000116348267,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.00035178413963876665,1.0,1.2622253894805908,0.7933000326156616,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.23944807052612305,0.9762659072875977,1.1314187049865723,0.7779499888420105,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.00032639174605719745,0.9999999403953552,1.1746983528137207,0.7903000116348267,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.001794668030925095,0.9999999403953552,1.194711685180664,0.7895500063896179,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.2689696252346039,0.9698934555053711,1.0969711542129517,0.7277000546455383,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
17,0.000435880443546921,1.0,1.278114914894104,0.783750057220459,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.0007305634790100157,1.0,1.0333011150360107,0.7946999669075012,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
23,0.00019574799807742238,1.0,1.2661046981811523,0.7854999899864197,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.034450892359018326,0.9981093406677246,1.2179081439971924,0.7680999636650085,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0014435610501095653,1.0,1.028407335281372,0.7804500460624695,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.00039741393993608654,1.0,1.2304435968399048,0.786899983882904,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
30,0.00032150570768862963,1.0,1.2328917980194092,0.7750000357627869,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.10215344280004501,0.9921513199806213,1.2566760778427124,0.7661999464035034,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.0005317972390912473,1.0,1.1344258785247803,0.783750057220459,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.14378684759140015,0.9861056804656982,1.357578158378601,0.7313998937606812,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
11,0.006158554460853338,0.9999999403953552,1.6435962915420532,0.7567499876022339,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.00019716696988325566,1.0,1.551243782043457,0.7822499871253967,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0008948765462264419,1.0,0.9943681359291077,0.809149980545044,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.0006135275471024215,1.0,1.3940060138702393,0.7674999833106995,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.015623865649104118,0.9999089241027832,1.923263430595398,0.7264499664306641,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.0005507373716682196,1.0,1.2332566976547241,0.7825000286102295,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0003562989295460284,1.0,1.20771062374115,0.7903000116348267,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
30,0.005368755664676428,1.0,1.6190447807312012,0.7544500231742859,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
19,0.0004111738526262343,1.0,1.2519656419754028,0.7770500183105469,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
15,0.00047627073945477605,1.0,1.4722633361816406,0.774649977684021,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0013490028213709593,1.0,1.0121591091156006,0.7865999937057495,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
32,0.00020847430278081447,1.0,1.311564326286316,0.7882500290870667,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
