round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
24,0.01618855632841587,0.9997895956039429,252512747520.0,0.6762499809265137,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.027131441980600357,0.9994629621505737,2.200050115585327,0.6700000166893005,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.1641015261411667,0.9850441813468933,2.459831476211548,0.6508499979972839,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
26,0.0007376330322586,1.0,2.700601577758789,0.6800500154495239,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.02222416177392006,0.9995414018630981,2437763563520.0,0.6439000368118286,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.07299882918596268,0.9952356219291687,813913014272.0,0.6521000266075134,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.00924516562372446,1.0,2.555551052093506,0.6805500388145447,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.041615135967731476,0.9990986585617065,759451615232.0,0.6234999895095825,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.002495755907148123,1.0,1805194756096.0,0.678849995136261,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.0016564949182793498,1.0,2.618292808532715,0.6607500314712524,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.01604386791586876,0.9999277591705322,75849031680.0,0.6847000122070312,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.002814064733684063,1.0,3288253857792.0,0.6424499750137329,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
19,0.11287330836057663,0.9922237992286682,566458646528.0,0.6548000574111938,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
23,0.003713763551786542,0.9999999403953552,1355901960192.0,0.6650999784469604,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.0018034724052995443,1.0,1112629837824.0,0.6773999333381653,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.06651251018047333,0.996149480342865,2.1809346675872803,0.6690999865531921,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.005306150298565626,0.9999998807907104,3.281923770904541,0.6669000387191772,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
23,0.04323489964008331,0.9965170621871948,215782768640.0,0.6476500034332275,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.003442323300987482,1.0,3663073640448.0,0.6565999388694763,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.175948366522789,0.9816270470619202,951565877248.0,0.689300000667572,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.0012857967521995306,1.0,1127120764928.0,0.6670999526977539,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
22,0.0008668709779158235,1.0,3681892171776.0,0.6921000480651855,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
24,0.00032912797178141773,1.0,1279825936384.0,0.6681999564170837,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
24,0.0004201291885692626,1.0,809723035648.0,0.6553499698638916,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
24,0.0032205989118665457,0.9999999403953552,3.3788366317749023,0.6495500206947327,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.0031359319109469652,1.0,2.531989097595215,0.691100001335144,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.0007273178198374808,1.0,1491259228160.0,0.6620999574661255,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
19,0.0006695482297800481,1.0,847489073152.0,0.6608499884605408,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.039087940007448196,0.9993090629577637,61375680512.0,0.6822500228881836,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
