round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
12,0.0006826997268944979,1.0,2.1641814708709717,0.7369500398635864,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
22,0.000287727132672444,1.0,2.058908462524414,0.7521000504493713,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0010927222901955247,1.0,1.475038766860962,0.7614499926567078,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
11,0.0009486234630458057,1.0,1.671860933303833,0.7518500089645386,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0004363483458291739,1.0,1.9424635171890259,0.7340999841690063,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
23,0.00010993506293743849,1.0,2.3300986289978027,0.7580500245094299,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
11,0.0007178114028647542,0.9999999403953552,2.021941661834717,0.7410500645637512,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
19,0.00055071891983971,1.0,1.7466081380844116,0.7316499948501587,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.01241814624518156,0.9999402761459351,2.1974170207977295,0.7469000220298767,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0016652097692713141,1.0,1.5991239547729492,0.739050030708313,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.000951313239056617,1.0,1.491280198097229,0.7573500275611877,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
15,0.032791368663311005,0.9993310570716858,3.0988810062408447,0.7026999592781067,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
17,0.00029386591631919146,0.9999999403953552,2.2306816577911377,0.7479000687599182,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0006407713517546654,1.0,1.6610506772994995,0.7538999915122986,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0011584176681935787,1.0,1.5712881088256836,0.7580500245094299,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
16,0.0005348974373191595,1.0,1.5947076082229614,0.7558000087738037,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0007086501573212445,0.9999999403953552,1.5976277589797974,0.7533000111579895,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
23,0.00023412735026795417,1.0,2.0688562393188477,0.7517499923706055,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0009781959233805537,1.0,1.6214797496795654,0.7389999628067017,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0006862670998089015,1.0,1.6382642984390259,0.7607499361038208,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
18,0.0007417671149596572,0.9999999403953552,1.8294322490692139,0.7216500043869019,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0011497760424390435,1.0,1.6192322969436646,0.7491999864578247,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
17,0.0027081661392003298,1.0,2.7366421222686768,0.7017499208450317,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
13,0.0005611883825622499,1.0,1.8104918003082275,0.7437000274658203,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
22,0.0003577871830202639,1.0,2.3854899406433105,0.7472499012947083,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0005873027257621288,0.9999999403953552,1.7326409816741943,0.7443000078201294,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
14,0.0010411125840619206,1.0,1.4898837804794312,0.7564499974250793,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
15,0.06036874279379845,0.9977795481681824,1.8806909322738647,0.7168999910354614,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
12,0.0017842986853793263,1.0,1.6050808429718018,0.7396000623703003,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b76a2879048>
