round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
12,0.015790481120347977,0.9999874830245972,293107929186304.0,0.6278499960899353,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.0015267155831679702,1.0,42520629215232.0,0.6216999292373657,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.010441931895911694,0.9999560117721558,851620812292096.0,0.5862500667572021,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.0033430769108235836,1.0,3527986905088.0,0.6221500039100647,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.0017140053678303957,0.9999999403953552,487840471318528.0,0.6355000138282776,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.022333422675728798,0.9983793497085571,95360361955328.0,0.611050009727478,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.008763778023421764,1.0,117425722884096.0,0.6668499708175659,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.002833019010722637,0.9999999403953552,414329723682816.0,0.6383999586105347,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.008939924649894238,0.9999936819076538,709910513844224.0,0.6126499176025391,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.002835329854860902,1.0,480053225848832.0,0.6303499341011047,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.011663808487355709,0.9999842643737793,30287803187200.0,0.6100499629974365,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.06084131449460983,0.9958730340003967,1044188823552.0,0.5759000182151794,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.0010827674996107817,1.0,2.940858840942383,0.6419999599456787,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.0055299606174230576,0.9999999403953552,2179631022080.0,0.6175999641418457,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.002582511166110635,0.9999999403953552,2.3454222679138184,0.6407499313354492,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.00530658196657896,1.0,274407306035200.0,0.6008999943733215,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.010642974637448788,1.0,493519693152256.0,0.6227999925613403,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.003602444427087903,0.9999999403953552,459945933799424.0,0.6293999552726746,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.15817274153232574,0.9874122142791748,402473130917888.0,0.5958500504493713,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.040920358151197433,0.998837947845459,387463394623488.0,0.6301500201225281,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.03873979300260544,0.9980402588844299,472847109586944.0,0.5959500074386597,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.0698857232928276,0.9971765279769897,193617712906240.0,0.5869499444961548,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.193195641040802,0.9798870086669922,2.555377721786499,0.6187500357627869,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.0034772863145917654,1.0,212794708328448.0,0.6330000162124634,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.006199744530022144,0.9999999403953552,579141644582912.0,0.6166499853134155,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.0028050923720002174,1.0,350765046562816.0,0.6307499408721924,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.0220999326556921,0.9997676610946655,500404794163200.0,0.635699987411499,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.004404910374432802,1.0,236208554770432.0,0.6200000047683716,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
11,0.09905669093132019,0.9949120283126831,314353286905856.0,0.6047499775886536,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
