round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
12,0.0016227419255301356,1.0,4008276131840.0,0.6959999799728394,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.005470407195389271,1.0,8644937121792.0,0.729200005531311,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0021965436171740294,1.0,2835305988096.0,0.7182499766349792,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.0007926053367555141,1.0,16009670950912.0,0.7143499851226807,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.025236768648028374,0.9995885491371155,2195265814528.0,0.7218000292778015,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.03512858226895332,0.9982066750526428,6439600390144.0,0.7213999629020691,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0033126133494079113,1.0,27213279789056.0,0.6987000703811646,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0021512359380722046,0.9999999403953552,9349059575808.0,0.7035999894142151,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.03821660950779915,0.9989949464797974,6764415680512.0,0.7119999527931213,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.11129533499479294,0.9914541840553284,7072363577344.0,0.6894000172615051,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
13,0.1441512554883957,0.9864950180053711,2766140342272.0,0.6970499753952026,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.10745710879564285,0.991253137588501,4031419777024.0,0.6773999333381653,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.04702698439359665,0.997889518737793,16605709860864.0,0.7059999704360962,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0034970189444720745,0.9999998807907104,582694207488.0,0.724049985408783,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.04795036092400551,0.995370626449585,5997847379968.0,0.6934000253677368,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.006998604629188776,1.0,864309215232.0,0.7115999460220337,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.12069191783666611,0.9903895258903503,16658547605504.0,0.6678000092506409,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.028340576216578484,0.9981092214584351,2500181360640.0,0.6452000141143799,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.021114278584718704,0.99977707862854,7155360464896.0,0.7089499831199646,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.05367518588900566,0.9972048401832581,9828936187904.0,0.6959499716758728,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0021291705779731274,1.0,6991162376192.0,0.739549994468689,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.029218435287475586,0.9995947480201721,14425984598016.0,0.7062000036239624,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.016091296449303627,0.9984642267227173,10805063974912.0,0.6779000163078308,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0018775647040456533,0.9999999403953552,8123472412672.0,0.6916000247001648,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.019634118303656578,0.9998617768287659,8581428019200.0,0.7099000215530396,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0026376915629953146,1.0,20407931371520.0,0.7191999554634094,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.12828166782855988,0.9902638792991638,6489377341440.0,0.64205002784729,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.00322570838034153,1.0,7504333373440.0,0.696150004863739,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.001365011208690703,1.0,13163165646848.0,0.7050000429153442,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
