round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
13,0.0019453102722764015,1.0,282353700175872.0,0.6893500089645386,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
14,0.032525938004255295,0.9992242455482483,2.453838586807251,0.6592499613761902,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
13,0.03665537014603615,0.99879390001297,468535365074944.0,0.6682000160217285,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
15,0.0017626661574468017,0.9999999403953552,143728698195968.0,0.6578500270843506,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
17,0.06981220841407776,0.9959454536437988,345964313313280.0,0.65829998254776,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
14,0.013418599031865597,0.9998806715011597,200879680520192.0,0.6121000051498413,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
15,0.002664790488779545,1.0,76255139463168.0,0.65625,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
13,0.005572616588324308,0.9999999403953552,255006452219904.0,0.6722999811172485,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.011494992300868034,0.9999873638153076,173629035773952.0,0.663849949836731,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
21,0.01123128179460764,1.0,16202635149312.0,0.6545999646186829,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
17,0.000854846031870693,1.0,307692463718400.0,0.654449999332428,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
21,0.0024767019785940647,1.0,3.0990827083587646,0.6764999628067017,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.007315404247492552,1.0,368431320793088.0,0.6650000214576721,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
15,0.001769590307958424,1.0,218645057765376.0,0.6494500041007996,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
11,0.005712450016289949,1.0,152810322657280.0,0.6785000562667847,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
14,0.06824570149183273,0.9950283169746399,2.7924957275390625,0.6764000654220581,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
27,0.0006645251414738595,0.9999999403953552,601782833119232.0,0.6719999313354492,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
21,0.001329940976575017,1.0,389667551707136.0,0.6632499694824219,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
11,0.011658777482807636,0.9999999403953552,7297774911488.0,0.6719500422477722,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.014191387221217155,0.9999497532844543,290070145794048.0,0.6403500437736511,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
21,0.02275792695581913,0.9996294379234314,2.506714105606079,0.6654999852180481,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.04138340801000595,0.9975878596305847,2.151049852371216,0.6425499320030212,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
22,0.000722343975212425,0.9999999403953552,2.138875961303711,0.6868499517440796,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.005565323401242495,1.0,1.842692255973816,0.6632999777793884,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
15,0.06730981916189194,0.9972080588340759,25847226433536.0,0.688249945640564,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
12,0.10561052709817886,0.99350506067276,414756099850240.0,0.6658499836921692,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
16,0.007408234290778637,0.9999937415122986,2.1596076488494873,0.6749500036239624,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
11,0.04696977138519287,0.9980151057243347,1.8440591096878052,0.6288500428199768,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
13,0.011100735515356064,1.0,295409259905024.0,0.6581999063491821,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b6c250480f0>
