round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
15,0.02103954739868641,0.9996106028556824,2122289774592.0,0.6974000930786133,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.12047165632247925,0.9911370277404785,2.068232774734497,0.7069500088691711,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.003931282553821802,1.0,500487454720.0,0.7328500151634216,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.04595908522605896,0.9989007711410522,2.200685739517212,0.7002999782562256,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.001488804235123098,1.0,548148543488.0,0.6899500489234924,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.0011963782599195838,0.9999999403953552,884705656832.0,0.7065500020980835,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.0013732456136494875,1.0,4053329772544.0,0.6910499930381775,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
23,0.004200388211756945,1.0,462195720192.0,0.6760000586509705,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.015439873561263084,1.0,1.7841726541519165,0.7245500683784485,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.0016828728839755058,1.0,574902304768.0,0.7016000151634216,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.06386041641235352,0.9956691265106201,1.8440349102020264,0.7178000211715698,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.006133059971034527,1.0,2190476574720.0,0.7143999934196472,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.0064404248259961605,0.9999874830245972,3313973854208.0,0.7118500471115112,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
17,0.006819969043135643,0.9999999403953552,1.956545352935791,0.705549955368042,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.042194996029138565,0.9989635944366455,2344474116096.0,0.7254999876022339,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.014029743149876595,0.9999937415122986,1406840602624.0,0.706000030040741,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
14,0.03559049218893051,0.9992681741714478,1855199379456.0,0.7115500569343567,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.02626379393041134,0.9995289444923401,1576939552768.0,0.6831499338150024,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.029649222269654274,0.999277651309967,952908185600.0,0.6907500624656677,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
20,0.0009074942208826542,1.0,2907370422272.0,0.6727999448776245,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
15,0.0010745703475549817,1.0,2004913356800.0,0.7125999927520752,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.013598527759313583,0.999893307685852,1200668409856.0,0.6775999069213867,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.010587933473289013,1.0,83275292672.0,0.6914999485015869,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.0024039128329604864,1.0,2.2793827056884766,0.7013000249862671,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
16,0.0006639076746068895,1.0,2.1253015995025635,0.7346499562263489,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.020294001325964928,0.9997299313545227,305378852864.0,0.7031000256538391,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
18,0.02508672885596752,0.9997047781944275,409418170368.0,0.7214499711990356,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
12,0.04263788461685181,0.9990860819816589,1.7101783752441406,0.7097499966621399,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
13,0.010077090933918953,1.0,1.6828737258911133,0.7037000060081482,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b06046dc5f8>
