round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
14,0.0011568288318812847,1.0,1.2703425884246826,0.7858500480651855,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.0008176729897968471,1.0,1.3418710231781006,0.7896999716758728,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.07121933251619339,0.9951390027999878,46038986752.0,0.7594499588012695,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.12146072834730148,0.9924623370170593,1.761710524559021,0.7381998896598816,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
11,0.0009063477045856416,0.9999999403953552,1.5638309717178345,0.763949990272522,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0005473913624882698,1.0,1.4108413457870483,0.7976000308990479,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
15,0.0004467220278456807,1.0,1.4262592792510986,0.786549985408783,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.0008826934499666095,1.0,1.3707284927368164,0.7850000262260437,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.001103152520954609,1.0,1.3391609191894531,0.7866499423980713,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0011028777807950974,0.9999999403953552,1.30690336227417,0.7911499738693237,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.0009205974638462067,1.0,1.475347638130188,0.7861499786376953,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0009397062240168452,1.0,190690639872.0,0.8039000034332275,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.0005356395267881453,1.0,1.4034401178359985,0.7878000140190125,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0013029820984229445,0.9999999403953552,1.3804081678390503,0.7856500148773193,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
17,0.0005641580210067332,1.0,1.6994109153747559,0.7850500345230103,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.0006392689538188279,1.0,1.7799040079116821,0.7671000361442566,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.054184697568416595,0.9977273344993591,1.8726807832717896,0.7418000102043152,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.16512441635131836,0.9861240983009338,1.61187744140625,0.7850000262260437,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
16,0.0005550692440010607,1.0,96964042752.0,0.7743499875068665,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
18,0.0006159354234114289,1.0,1.307365894317627,0.8027999401092529,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.002396624069660902,1.0,210298437632.0,0.783549964427948,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
19,0.29083001613616943,0.9607143998146057,793249644544.0,0.7643499970436096,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
20,0.002341494895517826,1.0000001192092896,2.333160400390625,0.7345000505447388,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
18,0.004048495553433895,0.9999936819076538,1.9758588075637817,0.7633500099182129,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
12,0.0020498645026236773,1.0,1.1385666131973267,0.805899977684021,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.000881018175277859,0.9999999403953552,1.341556191444397,0.7788500189781189,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
14,0.000589302449952811,1.0,210768936960.0,0.7868500351905823,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
13,0.0011539877159520984,0.9999999403953552,1.1467951536178589,0.7948499917984009,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
11,0.08784671872854233,0.9939048886299133,6093732352.0,0.7715499401092529,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b9212b45b70>
