round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
21,0.00023317549494095147,1.0,1.2188541889190674,0.8347499370574951,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
24,0.00044896549661643803,1.0,1.1321346759796143,0.8299500346183777,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.00177679059561342,0.9999999403953552,1.2647838592529297,0.8030499815940857,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.0004636174126062542,1.0,1.1861001253128052,0.8428500294685364,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
29,0.00017164292512461543,1.0,1.369134783744812,0.8208500146865845,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.001986498711630702,0.9999999403953552,1.310990333557129,0.818350076675415,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.0003163326473440975,1.0,1.2277703285217285,0.8298500180244446,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
14,0.007012753281742334,0.9999999403953552,1.1023821830749512,0.8278000354766846,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.032483432441949844,0.9982914924621582,2.0099287033081055,0.8084499835968018,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.035157524049282074,0.9991645812988281,1.569778561592102,0.8039999604225159,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.0002534707891754806,1.0,1.3391597270965576,0.8256000280380249,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.028347505256533623,0.9994598627090454,1.0807605981826782,0.8361000418663025,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
19,0.0007198108360171318,1.0,1.0726593732833862,0.8338500261306763,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.009131751023232937,0.9999842643737793,1.5656017065048218,0.8112000226974487,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0012804112629964948,1.0,0.8566976189613342,0.8453499674797058,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.00033411994809284806,1.0,1.2966828346252441,0.8239500522613525,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.020857449620962143,0.9998146891593933,1.472474217414856,0.8185000419616699,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
19,0.06275498867034912,0.9960176348686218,1.34821355342865,0.8166000247001648,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.0004417495511006564,0.9999999403953552,1.1841562986373901,0.8249000310897827,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.0002813546743709594,0.9999999403953552,1.245389461517334,0.8296999931335449,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.0006720204255543649,1.0,1.027949571609497,0.8344500064849854,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
18,0.12605047225952148,0.9905150532722473,1.7407231330871582,0.7896500825881958,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
31,0.00015623246144969016,1.0,1.4268667697906494,0.8213499784469604,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
21,0.002375755924731493,1.0,1.5793838500976562,0.8156500458717346,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
12,0.0008260032045654953,1.0,1.0079784393310547,0.8345500230789185,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
20,0.0005187613423913717,1.0,1.3055589199066162,0.8261499404907227,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
22,0.00042374798795208335,1.0,1.685968279838562,0.7982999682426453,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
13,0.0006134933792054653,0.9999999403953552,1.2774373292922974,0.8295000195503235,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
16,0.00036430012551136315,0.9999999403953552,1.2812516689300537,0.8202500343322754,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2b09998c2be0>
