round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
11,0.004799375776201487,0.9999999403953552,1.8244049549102783,0.7031500339508057,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0025678726378828287,0.9999999403953552,1.705742359161377,0.6918500065803528,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
20,0.0014449437148869038,1.0,2.4016330242156982,0.7024999856948853,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.0033175975549966097,1.0,2.026170253753662,0.6908999085426331,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.024784158915281296,0.9998586773872375,2.2209537029266357,0.6911999583244324,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.009451368823647499,0.9999999403953552,1.3740684986114502,0.7195000052452087,500,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.07499998062849045,0.9960112571716309,1.843616008758545,0.690850019454956,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.001002575852908194,1.0,2.0651581287384033,0.7202500104904175,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.008698303252458572,0.9999969005584717,1.6984704732894897,0.7044999599456787,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0029646737966686487,1.0,1.5738396644592285,0.7150999903678894,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
13,0.03162309154868126,0.9992022514343262,2.058634042739868,0.7069000005722046,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0022624528501182795,1.0,1.837233066558838,0.7109499573707581,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
21,0.02693057246506214,0.9970666766166687,1.8133708238601685,0.7355499863624573,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
20,0.012230654247105122,0.9998963475227356,2.84171986579895,0.7093999981880188,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
17,0.011292124167084694,0.999981164932251,2.5390429496765137,0.7114999890327454,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.016458434984087944,0.9998712539672852,2.5354511737823486,0.6654999256134033,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
13,0.009036203846335411,0.9999811053276062,1.889183521270752,0.6562000513076782,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.08912922441959381,0.9948900938034058,2.124922513961792,0.7049499750137329,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.011103950440883636,0.9999873638153076,1.391265869140625,0.7402999997138977,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
13,0.028794586658477783,0.9993310570716858,2.233269453048706,0.6845499873161316,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.0008928069146350026,0.9999999403953552,2.007719039916992,0.699400007724762,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.01297437958419323,0.9999246001243591,2.3914220333099365,0.6751000285148621,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.0018890723586082458,0.9999999403953552,1.7073408365249634,0.7095500230789185,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.048810794949531555,0.9977607131004333,1.883634328842163,0.6843499541282654,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.027001336216926575,0.9997048377990723,2.36698055267334,0.6581499576568604,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
13,0.002724682679399848,1.0,1.5947389602661133,0.7315499782562256,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.000796675740275532,1.0,2.047271728515625,0.7088500261306763,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
27,0.0005381819210015237,0.9999999403953552,2.4259889125823975,0.7187499403953552,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.03788188844919205,0.9987719655036926,1.8249106407165527,0.7069500088691711,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
