round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
19,0.027313120663166046,0.9995163679122925,3.6627509593963623,0.6350499987602234,750,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.08192086219787598,0.9938631057739258,3.127101182937622,0.5991499423980713,750,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.0032177381217479706,1.0,2.7932956218719482,0.6652500629425049,750,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
17,0.0012654645834118128,0.9999999403953552,3.34359073638916,0.6495500206947327,500,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.0016905186930671334,1.0,3.0320773124694824,0.6473499536514282,750,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.00451647350564599,1.0,4.564193248748779,0.5971499681472778,1000,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
18,0.011076565831899643,1.0,3.0537309646606445,0.6390500068664551,750,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.003544425591826439,0.9999999403953552,2.9161510467529297,0.6347500085830688,1000,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.07544766366481781,0.994136393070221,2.8162364959716797,0.6474000215530396,750,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
14,0.017030727118253708,0.9994598627090454,2.431102991104126,0.6437000036239624,500,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
17,0.03135024383664131,0.9994472861289978,3.822880268096924,0.659000039100647,500,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.04127342626452446,0.9976696968078613,3.321317434310913,0.6709499955177307,500,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.009093726053833961,0.9999874830245972,3.2476160526275635,0.6484999656677246,750,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.0034484078641980886,1.0,2.346020221710205,0.6431999802589417,1000,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.02727263979613781,0.9994975328445435,3.1873438358306885,0.6025999784469604,1000,900,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.044592827558517456,0.9965515732765198,2.6534433364868164,0.6209499835968018,1000,300,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.026444504037499428,0.9997393488883972,1.8730987310409546,0.6411499977111816,500,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.0014784905361011624,1.0,3.2521674633026123,0.6777499914169312,750,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
11,0.018483178690075874,0.9999874234199524,2.19612455368042,0.6119000315666199,750,100,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.0047135986387729645,1.0,3.1228017807006836,0.6363500356674194,500,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
21,0.0014712869888171554,1.0,3.3552675247192383,0.6309999227523804,500,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
19,0.048996880650520325,0.9989572763442993,2.7528510093688965,0.6184999942779541,1000,1000,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
16,0.0008552709477953613,0.9999999403953552,2.637174606323242,0.6553000211715698,1000,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
25,0.001633756561204791,1.0,3.0747368335723877,0.6543499827384949,500,500,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
18,0.010160711593925953,0.9999811053276062,3.9752414226531982,0.6310499906539917,1000,650,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.001640372909605503,1.0,2.7350270748138428,0.6523499488830566,750,150,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
12,0.06375037133693695,0.9973397850990295,2.492542266845703,0.6233999729156494,1000,200,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
15,0.026883427053689957,0.9996513724327087,4.062002658843994,0.6206499934196472,500,750,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
22,0.0004343997279647738,1.0,2.9046437740325928,0.6605499982833862,1000,250,relu,sigmoid,32,50,0.2,0.001,<keras.callbacks.EarlyStopping object at 0x2ad21fd870b8>
